day,month,year,Temperature,RH,Ws,Rain,FFMC,DMC,DC,ISI,BUI,FWI,Region,WsiqrO,RainextO,RainiqrO,FFMCiqrO,DMCiqrO,DCiqrO,ISIiqrO,BUIiqrO,FWIiqrO,Classes_notfire,FFMCiqrO_log,FFMCiqrO_reciprocal,FFMCiqrO_square,FFMCiqrO_exponential,FFMCiqrO_Boxcox,ISIiqrO_square,ISIiqrO_exponential,FWIiqrO_square,FWIiqrO_exponential,DMC_log,DMC_reciprocal,DMC_square,DMC_exponential,DMC_Boxcox,BUIiqrO_log,BUIiqrO_reciprocal,BUIiqrO_square,BUIiqrO_exponential,BUIiqrO_Boxcox,DCiqrO_log,DCiqrO_reciprocal,DCiqrO_square,DCiqrO_exponential,DCiqrO_Boxcox,Ws_log,Ws_reciprocal,Ws_square,Ws_exponential,Ws_Boxcox
26,6,2012,36,62,16,0.0,87.8,16.5,34.5,7.0,16.4,9.5,1.0,16.0,0.0,0.0,87.8,16.5,34.5,7.0,16.4,9.5,0,4.475061500641071,0.011389521640091117,9.370165420097983,41.64652439371605,31299214.667285345,2.6457513110645907,5.061140184796387,3.082207001484488,6.527842554221777,2.803360380906535,0.06060606060606061,4.06201920231798,10.341176569455936,3.7397335747224196,2.797281334830153,0.06097560975609757,4.049691346263317,10.288921964727956,3.816342707167812,3.5409593240373143,0.028985507246376812,5.873670062235365,19.121233835713277,3.8961023050780956,2.772588722239781,0.0625,4.0,10.079368399158986,3.846558412128926
30,6,2012,33,50,14,0.0,88.7,22.9,92.8,7.2,28.3,12.9,0.0,14.0,0.0,0.0,88.7,22.9,92.8,7.2,28.3,12.9,0,4.485259889315534,0.011273957158962795,9.418067742376884,42.00197220444542,32661039.803593747,2.6832815729997477,5.181359749278306,3.591656999213594,8.42347759881733,3.131136910560194,0.04366812227074236,4.78539444560216,13.58927337078469,4.327228333695757,3.342861804649192,0.0353356890459364,5.319774431308154,16.211456287412815,4.861900986547872,4.530446639792155,0.010775862068965518,9.633275663033837,43.61373832098255,5.122462021301303,2.6390573296152584,0.07142857142857142,3.7416573867739413,9.017926605927322,3.601382036258769
27,7,2012,29,87,18,0.0,80.0,11.8,28.3,2.8,11.8,3.2,1.0,18.0,0.0,0.0,80.0,11.8,28.3,2.8,11.8,3.2,1,4.382026634673881,0.0125,8.94427190999916,38.53969935995985,21222590.64382149,1.6733200530681511,2.3584772576651876,1.7888543819998317,2.6360783559073053,2.468099531471619,0.0847457627118644,3.4351128074635335,7.820508746667339,3.1767359368544605,2.468099531471619,0.0847457627118644,3.4351128074635335,7.820508746667339,3.2414841689420237,3.342861804649192,0.0353356890459364,5.319774431308154,16.211456287412815,3.658236555739428,2.8903717578961645,0.05555555555555555,4.242640687119285,11.118864069488387,4.069006561267684
8,9,2012,30,73,17,0.9,62.0,2.6,8.4,1.1,3.0,0.4,0.0,17.0,0.9,0.9,62.0,2.6,8.4,1.1,3.0,0.4,1,4.127134385045092,0.016129032258064516,7.874007874011811,31.1644696991088,7319924.486499477,1.0488088481701516,1.0826645188807436,0.6324555320336759,0.4659972203002852,0.9555114450274363,0.3846153846153846,1.61245154965971,2.2172319256025204,1.0511537503394017,1.0986122886681098,0.3333333333333333,1.7320508075688772,2.498049532966813,1.2368680769585145,2.128231705849268,0.11904761904761904,2.898275349237888,5.891593012023373,2.2532729524382997,2.833213344056216,0.058823529411764705,4.123105625617661,10.601665591490098,3.960320792728382
22,8,2012,36,55,18,0.0,89.1,33.5,151.3,9.9,43.1,20.4,0.0,18.0,0.0,0.0,89.1,33.5,145.07500000000002,9.9,43.1,20.4,0,4.489759334476764,0.011223344556677891,9.439279633531363,42.159755802856395,33280553.43237797,3.146426544510455,6.7560988545483225,4.516635916254486,12.341230757105482,3.5115454388310208,0.029850746268656716,5.787918451395113,18.658239890316782,5.058259257968768,3.763522997109702,0.02320185614849188,6.565059024867941,23.017830719616356,5.754671622700694,4.977250850076672,0.0068929863863518865,12.044708381691938,63.288841989878506,5.697719502108103,2.8903717578961645,0.05555555555555555,4.242640687119285,11.118864069488387,4.069006561267684
27,9,2012,28,87,15,4.4,41.1,6.5,8.0,0.1,6.2,0.0,1.0,15.0,1.9,1.1875,49.46250000000003,6.5,8.0,0.1,6.2,0.0,1,3.9012148067115433,0.02021733636593378,7.032958125852878,25.81646170203233,2849455.0534280003,0.31622776601683794,0.14677992676220694,0.0,0.0,1.8718021769015913,0.15384615384615385,2.5495097567963922,4.758036805828482,2.2626494241077326,1.824549292051046,0.16129032258064516,2.4899799195977463,4.574318580018207,2.2270092413284788,2.0794415416798357,0.125,2.8284271247461903,5.656854249492381,2.198710230945751,2.70805020110221,0.06666666666666667,3.872983346207417,9.55159829209756,3.72714146444336
25,7,2012,39,64,9,1.2,73.8,11.7,15.9,1.1,11.4,0.7,1.0,9.5,1.2,1.1875,73.8,11.7,15.9,1.1,11.4,0.7,1,4.301358731606427,0.013550135501355014,8.590692637965812,36.03409630021945,15152804.109016357,1.0488088481701516,1.0826645188807436,0.8366600265340756,0.7428737856576761,2.4595888418037104,0.08547008547008547,3.420526275297414,7.765240032043991,3.162921477466777,2.4336133554004498,0.08771929824561403,3.3763886032268267,7.5989579762231125,3.183545790677375,2.766319109226186,0.06289308176100629,3.987480407475377,10.026844280027811,2.980035151122091,2.1972245773362196,0.1111111111111111,3.0,6.240251469155713,2.840601347069649
19,8,2012,35,62,19,0.0,89.4,23.2,120.9,9.7,31.3,17.2,0.0,19.0,0.0,0.0,89.4,23.2,120.9,9.7,31.3,17.2,0,4.493120682179469,0.011185682326621923,9.45515732285825,42.27801602150747,33751022.39786185,3.1144823004794873,6.6421668157248055,4.147288270665544,10.705502052805638,3.1441522786722644,0.04310344827586207,4.8166378315169185,13.737466743803147,4.351347172896139,3.4436180975461075,0.03194888178913738,5.594640292279746,17.631406075811444,5.068552739300779,4.794963757620747,0.008271298593879239,10.995453605922767,54.36948893488414,5.461375055878697,2.9444389791664403,0.05263157894736842,4.358898943540674,11.631293127556278,4.173106328070799
16,8,2012,40,41,10,0.1,92.0,22.6,65.1,9.5,24.2,14.8,1.0,10.0,0.1,0.1,92.0,22.6,65.1,9.5,24.2,14.8,0,4.5217885770490405,0.010869565217391304,9.591663046625438,43.30019539309477,38043563.26921526,3.082207001484488,6.527842554221777,3.847076812334269,9.445350885323137,3.1179499062782403,0.04424778761061947,4.753945729601885,13.440756067904967,4.302854295623041,3.186352633162641,0.04132231404958678,4.919349550499537,14.22916684177034,4.549514353800238,4.175924549214524,0.015360983102918589,8.068457101577723,32.45768121375227,4.675638643960778,2.302585092994046,0.1,3.1622776601683795,6.812920690579613,3.015225635490083
27,8,2012,36,54,14,0.0,91.0,65.9,177.3,10.0,68.0,26.1,1.0,14.0,0.0,0.0,91.0,43.474999999999994,145.07500000000002,10.0,46.925,26.1,0,4.51085950651685,0.01098901098901099,9.539392014169456,42.907626703262125,36346232.60513721,3.1622776601683795,6.812920690579613,5.10881590977792,15.154225873538799,4.188138441508461,0.015174506828528072,8.117881497040962,32.78973037114079,6.501559316192787,3.8485505824725723,0.021310602024507193,6.850182479321262,24.70796065402771,5.944987494464175,4.977250850076672,0.0068929863863518865,12.044708381691938,63.288841989878506,5.697719502108103,2.6390573296152584,0.07142857142857142,3.7416573867739413,9.017926605927322,3.601382036258769
24,9,2012,29,65,19,0.6,68.3,5.5,15.2,1.5,5.8,0.7,0.0,19.0,0.6,0.6,68.3,5.5,15.2,1.5,5.8,0.7,1,4.223909766576744,0.014641288433382138,8.264381404557755,33.78188815549853,10965431.553855311,1.224744871391589,1.4019828977761006,0.8366600265340756,0.7428737856576761,1.7047480922384253,0.18181818181818182,2.345207879911715,4.139700367419944,2.0252039172731866,1.7578579175523736,0.1724137931034483,2.4083189157584592,4.327030880687091,2.1295667915774725,2.7212954278522306,0.06578947368421052,3.8987177379235853,9.657609848106212,2.9279423869144283,2.9444389791664403,0.05263157894736842,4.358898943540674,11.631293127556278,4.173106328070799
27,6,2012,36,55,15,0.0,89.1,20.9,43.3,8.0,20.8,12.0,1.0,15.0,0.0,0.0,89.1,20.9,43.3,8.0,20.8,12.0,0,4.489759334476764,0.011223344556677891,9.439279633531363,42.159755802856395,33280553.43237797,2.8284271247461903,5.656854249492381,3.4641016151377544,7.930812913000377,3.039749158970765,0.04784688995215311,4.571651780264984,12.592788377906615,4.1596041931993275,3.0349529867072724,0.04807692307692307,4.560701700396552,12.542557840454792,4.257016702466543,3.768152635008444,0.023094688221709007,6.58027355054484,23.106805761387214,4.172006065035964,2.70805020110221,0.06666666666666667,3.872983346207417,9.55159829209756,3.72714146444336
23,9,2012,35,56,14,0.0,89.0,29.4,115.6,7.5,36.0,15.2,1.0,14.0,0.0,0.0,89.0,29.4,115.6,7.5,36.0,15.2,0,4.48863636973214,0.011235955056179775,9.433981132056603,42.120320991186794,33124844.34752953,2.7386127875258306,5.360653291788068,3.8987177379235853,9.657609848106212,3.380994674344636,0.034013605442176874,5.422176684690384,16.734886659091558,4.8011946013399145,3.58351893845611,0.027777777777777776,6.0,19.811563493367764,5.362898188039908,4.750135956238277,0.00865051903114187,10.75174404457249,52.375903579003484,5.40360350331678,2.6390573296152584,0.07142857142857142,3.7416573867739413,9.017926605927322,3.601382036258769
12,8,2012,35,51,13,0.3,81.3,15.6,75.1,2.5,20.7,4.2,0.0,13.0,0.3,0.3,81.3,15.6,75.1,2.5,20.7,4.2,1,4.398146016553765,0.012300123001230012,9.016651263079881,39.06088882091789,22700411.132494666,1.5811388300841898,2.145935547331393,2.04939015319192,3.3065447800404715,2.747270914255491,0.06410256410256411,3.9496835316262997,9.868939773193814,3.6429399396007334,3.0301337002713233,0.04830917874396135,4.54972526643093,12.492287037877132,4.247859123493582,4.318820558770089,0.013315579227696406,8.666025617317317,36.56228089315992,4.854725942032864,2.5649493574615367,0.07692307692307693,3.605551275463989,8.477857782354299,3.4684516870375144
17,8,2012,37,52,18,0.0,89.3,16.0,100.7,9.7,22.9,14.6,0.0,18.0,0.0,0.0,89.3,16.0,100.7,9.7,22.9,14.6,0,4.492001487882454,0.011198208286674132,9.44986772394196,42.23860330838233,33593641.09768876,3.1144823004794873,6.6421668157248055,3.82099463490856,9.33886390499914,2.772588722239781,0.0625,4.0,10.079368399158986,3.6864987649414545,3.131136910560194,0.04366812227074236,4.78539444560216,13.58927337078469,4.441752384748255,4.612145799724517,0.009930486593843098,10.03493896344168,46.686490170134604,5.226631098949808,2.8903717578961645,0.05555555555555555,4.242640687119285,11.118864069488387,4.069006561267684
26,6,2012,31,64,18,0.0,86.8,17.8,71.8,6.7,21.6,10.6,0.0,18.0,0.0,0.0,86.8,17.8,71.8,6.7,21.6,10.6,0,4.463606621666305,0.01152073732718894,9.316651759081692,41.250869226733876,29837196.13112847,2.588435821108957,4.879728608619393,3.255764119219941,7.151901992480022,2.8791984572980396,0.056179775280898875,4.219004621945797,11.015815883661926,3.872316247624782,3.0726933146901194,0.046296296296296294,4.6475800154489,12.943293301817715,4.329054612695433,4.273884476054178,0.01392757660167131,8.473488065725943,35.218460695772,4.79826221063503,2.8903717578961645,0.05555555555555555,4.242640687119285,11.118864069488387,4.069006561267684
15,7,2012,34,45,17,0.0,90.5,18.0,24.1,10.9,17.7,14.1,1.0,17.0,0.0,0.0,90.5,18.0,24.1,10.9,17.7,14.1,0,4.505349850705881,0.011049723756906077,9.513148795220223,42.71107306243228,35519486.17801666,3.3015148038438356,7.320185415918384,3.7549966711037173,9.071572877627526,2.8903717578961645,0.05555555555555555,4.242640687119285,11.118864069488387,3.8920174000875516,2.8735646395797834,0.05649717514124294,4.207136793592526,10.964219514736017,3.9553731175373286,3.1822118404966093,0.04149377593360996,4.909175083453431,14.180151433422413,3.467166657775754,2.833213344056216,0.058823529411764705,4.123105625617661,10.601665591490098,3.960320792728382
21,8,2012,36,58,19,0.0,88.6,29.6,141.1,9.2,38.8,18.4,0.0,19.0,0.0,0.0,88.6,29.6,141.1,9.2,38.8,18.4,0,4.484131857611035,0.011286681715575621,9.412757300600074,41.96250779256466,32507541.347211458,3.03315017762062,6.355599508587701,4.2895221179054435,11.324390910428306,3.3877743613300146,0.03378378378378378,5.440588203494177,16.829701992240206,4.814382535367904,3.6584202466292277,0.025773195876288662,6.2289646009589745,21.087565181259645,5.5241070959203915,4.9494688588587685,0.007087172218284905,11.878552100319297,61.84043152740383,5.661550673576881,2.9444389791664403,0.05263157894736842,4.358898943540674,11.631293127556278,4.173106328070799
16,9,2012,33,26,13,0.0,93.9,21.2,59.2,14.2,22.4,19.3,1.0,13.0,0.0,0.0,93.9,21.2,59.2,14.2,22.4,19.3,0,4.542230386214217,0.010649627263045794,9.690201236300513,44.044125713229015,41433917.10250967,3.7682887362833544,9.125155774546412,4.39317652729776,11.784136311407515,3.054001181677967,0.04716981132075472,4.604345773288535,12.743240634731581,4.185547561342767,3.109060958860994,0.044642857142857144,4.732863826479693,13.341562097354453,4.399019009345542,4.0809215418899605,0.01689189189189189,7.694153624668538,29.987119863141427,4.557324763330431,2.5649493574615367,0.07692307692307693,3.605551275463989,8.477857782354299,3.4684516870375144
24,7,2012,33,63,17,1.1,72.8,20.9,56.6,1.6,21.7,2.5,1.0,17.0,1.1,1.1,72.8,20.9,56.6,1.6,21.7,2.5,1,4.28771595520264,0.013736263736263736,8.532291603080617,35.62674533810423,14313618.616003515,1.2649110640673518,1.4794489554378591,1.5811388300841898,2.145935547331393,3.039749158970765,0.04784688995215311,4.571651780264984,12.592788377906615,4.1596041931993275,3.077312260546414,0.04608294930875576,4.658325879540846,12.993209616305665,4.337910749702591,4.036008985209137,0.0176678445229682,7.523297149521611,28.88553125128844,4.501599657070092,2.833213344056216,0.058823529411764705,4.123105625617661,10.601665591490098,3.960320792728382
19,9,2012,29,41,8,0.1,83.9,24.9,86.0,2.7,28.9,5.6,1.0,9.5,0.1,0.1,83.9,24.9,86.0,2.7,28.9,5.6,0,4.429625613473161,0.011918951132300357,9.15969431804359,40.09913158703265,25889728.256755672,1.6431676725154984,2.2880726161504312,2.3664319132398464,4.202328731234117,3.214867803470662,0.040160642570281124,4.9899899799498595,14.571338792226948,4.483474506023694,3.3638415951183864,0.03460207612456748,5.375872022286245,16.497375856612678,4.904568078533042,4.454347296253507,0.011627906976744186,9.273618495495704,40.93379805891292,5.025838951109397,2.0794415416798357,0.125,2.8284271247461903,5.656854249492381,2.6502169899740484
10,7,2012,33,69,13,0.7,66.6,6.0,9.3,1.1,5.8,0.5,0.0,13.0,0.7,0.7,66.6,6.0,9.3,1.1,5.8,0.5,1,4.198704577546343,0.015015015015015017,8.160882305241266,33.079722497447875,9869876.02576255,1.0488088481701516,1.0826645188807436,0.7071067811865476,0.5612310241546865,1.791759469228055,0.16666666666666666,2.449489742783178,4.451018253542414,2.14790589226429,1.7578579175523736,0.1724137931034483,2.4083189157584592,4.327030880687091,2.1295667915774725,2.2300144001592104,0.1075268817204301,3.0495901363953815,6.413116418164984,2.367554459633153,2.5649493574615367,0.07692307692307693,3.605551275463989,8.477857782354299,3.4684516870375144
12,8,2012,39,21,17,0.4,93.0,18.4,41.5,15.5,18.4,18.8,1.0,17.0,0.4,0.4,93.0,18.4,41.5,15.5,18.4,18.8,0,4.532599493153256,0.010752688172043012,9.643650760992955,43.69205353641204,39800513.88208068,3.9370039370059056,9.816192845679529,4.33589667773576,11.529174372975438,2.91235066461494,0.05434782608695653,4.2895221179054435,11.324390910428306,3.930897895857082,2.91235066461494,0.05434782608695653,4.2895221179054435,11.324390910428306,4.026928375067564,3.7256934272366524,0.024096385542168676,6.442049363362563,22.30352020416902,4.120190103648625,2.833213344056216,0.058823529411764705,4.123105625617661,10.601665591490098,3.960320792728382
29,7,2012,32,73,15,0.0,86.6,26.7,127.0,5.6,35.0,11.9,0.0,15.0,0.0,0.0,86.6,26.7,127.0,5.6,35.0,11.9,0,4.461299815568389,0.011547344110854504,9.305912099305473,41.17164726627535,29551138.116334308,2.3664319132398464,4.202328731234117,3.449637662132068,7.875699452226976,3.2846635654062037,0.03745318352059925,5.167204273105526,15.443985473944345,4.615697035979243,3.5553480614894135,0.02857142857142857,5.916079783099616,19.351889266884974,5.302924866030027,4.844187086458591,0.007874015748031496,11.269427669584644,56.64606775264393,5.5249700760977705,2.70805020110221,0.06666666666666667,3.872983346207417,9.55159829209756,3.72714146444336
19,6,2012,32,67,14,4.5,64.6,4.4,8.2,1.0,4.2,0.4,1.0,14.0,1.9,1.1875,64.6,4.4,8.2,1.0,4.2,0.4,1,4.168214410788556,0.015479876160990714,8.037412518964047,32.24980539598214,8689853.055799015,1.0,1.0,0.6324555320336759,0.4659972203002852,1.4816045409242156,0.22727272727272727,2.0976176963403033,3.437245592399874,1.7199589679592044,1.4350845252893227,0.23809523809523808,2.04939015319192,3.3065447800404715,1.6769253265898008,2.1041341542702074,0.12195121951219513,2.8635642126552705,5.77446221171192,2.226306639793894,2.6390573296152584,0.07142857142857142,3.7416573867739413,9.017926605927322,3.601382036258769
28,8,2012,34,64,16,0.0,89.4,50.2,210.4,7.3,62.9,19.9,0.0,16.0,0.0,0.0,89.4,43.474999999999994,145.07500000000002,7.3,46.925,19.9,0,4.493120682179469,0.011185682326621923,9.45515732285825,42.27801602150747,33751022.39786185,2.701851217221259,5.2412601538439025,4.460941604639093,12.088643317973315,3.9160150266976834,0.0199203187250996,7.085195833567341,26.136841103536746,5.897897088937589,3.8485505824725723,0.021310602024507193,6.850182479321262,24.70796065402771,5.944987494464175,4.977250850076672,0.0068929863863518865,12.044708381691938,63.288841989878506,5.697719502108103,2.772588722239781,0.0625,4.0,10.079368399158986,3.846558412128926
4,9,2012,30,66,15,0.2,73.5,4.1,26.6,1.5,6.0,0.7,1.0,15.0,0.2,0.2,73.5,4.1,26.6,1.5,6.0,0.7,1,4.297285406218791,0.013605442176870748,8.573214099741124,35.911988162306464,14897223.001702942,1.224744871391589,1.4019828977761006,0.8366600265340756,0.7428737856576761,1.410986973710262,0.24390243902439027,2.0248456731316584,3.240807341021617,1.626115394709432,1.791759469228055,0.16666666666666666,2.449489742783178,4.451018253542414,2.1789282696167773,3.2809112157876537,0.03759398496240601,5.157518783291051,15.395768205751091,3.584361961058267,2.70805020110221,0.06666666666666667,3.872983346207417,9.55159829209756,3.72714146444336
10,8,2012,35,55,14,0.0,88.9,18.6,67.0,7.4,21.9,11.6,0.0,14.0,0.0,0.0,88.9,18.6,67.0,7.4,21.9,11.6,0,4.487512142519859,0.01124859392575928,9.428679653058534,42.08087879402781,32969689.951066595,2.7202941017470885,5.301023950870279,3.40587727318528,7.709892529915586,2.9231615807191558,0.05376344086021505,4.312771730569565,11.426874392455899,3.9500840437192513,3.086486636822455,0.04566210045662101,4.679743582719036,13.092927479467328,4.35552694438721,4.204692619390966,0.014925373134328358,8.18535277187245,33.245204002076335,4.711583535936899,2.6390573296152584,0.07142857142857142,3.7416573867739413,9.017926605927322,3.601382036258769
27,8,2012,33,82,21,0.0,84.9,47.0,200.2,4.4,59.3,13.2,0.0,21.0,0.0,0.0,84.9,43.474999999999994,145.07500000000002,4.4,46.925,13.2,0,4.441474093317302,0.01177856301531213,9.214119599831555,40.49702080748349,27202999.147382617,2.0976176963403033,3.437245592399874,3.63318042491699,8.58640974678674,3.8501476017100584,0.02127659574468085,6.855654600401044,24.74086511835011,5.7565715103745845,3.8485505824725723,0.021310602024507193,6.850182479321262,24.70796065402771,5.944987494464175,4.977250850076672,0.0068929863863518865,12.044708381691938,63.288841989878506,5.697719502108103,3.044522437723423,0.047619047619047616,4.58257569495584,12.642978874910185,4.369171779447661
7,7,2012,35,64,18,0.2,80.0,9.7,40.4,2.8,12.1,3.2,0.0,18.0,0.2,0.2,80.0,9.7,40.4,2.8,12.1,3.2,1,4.382026634673881,0.0125,8.94427190999916,38.53969935995985,21222590.64382149,1.6733200530681511,2.3584772576651876,1.7888543819998317,2.6360783559073053,2.272125885509337,0.10309278350515465,3.1144823004794873,6.6421668157248055,2.864422551443287,2.4932054526026954,0.08264462809917356,3.478505426185217,7.9858498794746735,3.283930124059418,3.6988297849671046,0.024752475247524754,6.356099432828281,21.80977260850527,4.087466855037652,2.8903717578961645,0.05555555555555555,4.242640687119285,11.118864069488387,4.069006561267684
22,6,2012,31,67,17,0.1,79.1,7.0,39.5,2.4,9.7,2.3,0.0,17.0,0.1,0.1,79.1,7.0,39.5,2.4,9.7,2.3,1,4.370712874773608,0.012642225031605564,8.893818077743664,38.17804945960419,20243188.054540224,1.5491933384829668,2.074162133656595,1.51657508881031,2.001888401392789,1.9459101490553132,0.14285714285714285,2.6457513110645907,5.061140184796387,2.370507238172165,2.272125885509337,0.10309278350515465,3.1144823004794873,6.6421668157248055,2.9177966591057163,3.676300671907076,0.02531645569620253,6.284902544988268,21.404129982752256,4.0600596010536165,2.833213344056216,0.058823529411764705,4.123105625617661,10.601665591490098,3.960320792728382
30,8,2012,34,49,15,0.0,89.2,24.8,159.1,8.1,35.7,16.0,1.0,15.0,0.0,0.0,89.2,24.8,145.07500000000002,8.1,35.7,16.0,0,4.490881039585964,0.011210762331838564,9.444575162494075,42.19918323870621,33436818.5627781,2.8460498941515415,5.715718730168739,4.0,10.079368399158986,3.2108436531709366,0.04032258064516129,4.979959839195493,14.522556251917166,4.475906251238189,3.5751506887855933,0.028011204481792715,5.974947698515862,19.673887338422585,5.345045563893268,4.977250850076672,0.0068929863863518865,12.044708381691938,63.288841989878506,5.697719502108103,2.70805020110221,0.06666666666666667,3.872983346207417,9.55159829209756,3.72714146444336
10,6,2012,28,79,12,0.0,73.2,9.5,46.3,1.3,12.6,0.9,0.0,12.0,0.0,0.0,73.2,9.5,46.3,1.3,12.6,0.9,1,4.293195420967266,0.01366120218579235,8.555699854482976,35.789796929122545,14644933.818537561,1.140175425099138,1.2443793443943703,0.9486832980505138,0.9159436536204298,2.2512917986064953,0.10526315789473684,3.082207001484488,6.527842554221777,2.8319224250741155,2.533696813957432,0.07936507936507936,3.5496478698597698,8.259912643513953,3.352864952874897,3.835141961092188,0.021598272138228944,6.8044103344816,24.433414305998266,4.253996018504479,2.4849066497880004,0.08333333333333333,3.4641016151377544,7.930812913000377,3.3273392694103783
12,9,2012,29,88,13,0.0,71.0,2.6,16.6,1.2,3.7,0.5,0.0,13.0,0.0,0.0,71.0,2.6,16.6,1.2,3.7,0.5,1,4.2626798770413155,0.014084507042253521,8.426149773176359,34.89115054006402,12892647.924291678,1.0954451150103321,1.1640841385349605,0.7071067811865476,0.5612310241546865,0.9555114450274363,0.3846153846153846,1.61245154965971,2.2172319256025204,1.0511537503394017,1.308332819650179,0.27027027027027023,1.9235384061671346,2.975099101015449,1.5074621479837715,2.8094026953624978,0.06024096385542168,4.0743097574926725,10.393378418054013,3.0300000650246086,2.5649493574615367,0.07692307692307693,3.605551275463989,8.477857782354299,3.4684516870375144
14,8,2012,37,40,13,0.0,91.9,22.3,55.5,10.8,22.3,15.7,1.0,13.0,0.0,0.0,91.9,22.3,55.5,10.8,22.3,15.7,0,4.520701029361642,0.010881392818280738,9.586448768965493,43.26097064746876,37871170.56596719,3.286335345030997,7.26417775571365,3.96232255123179,9.921630376828077,3.104586678466073,0.04484304932735426,4.722287581247038,13.291909812704215,4.27821891643645,3.104586678466073,0.04484304932735426,4.722287581247038,13.291909812704215,4.390382263722618,4.0163830207523885,0.018018018018018018,7.44983221287567,28.41695149208015,4.47729054093073,2.5649493574615367,0.07692307692307693,3.605551275463989,8.477857782354299,3.4684516870375144
7,8,2012,32,69,16,0.0,86.5,15.5,48.6,5.5,17.2,8.0,0.0,16.0,0.0,0.0,86.5,15.5,48.6,5.5,17.2,8.0,0,4.460144413937834,0.011560693641618497,9.300537618869138,41.13202485393285,29408893.74597074,2.345207879911715,4.139700367419944,2.8284271247461903,5.656854249492381,2.740840023925201,0.06451612903225806,3.9370039370059056,9.816192845679529,3.6319101976807158,2.8449093838194073,0.05813953488372093,4.147288270665544,10.705502052805638,3.9028839249825324,3.883623530906448,0.0205761316872428,6.971370023173351,25.440768400095322,4.313516210551825,2.772588722239781,0.0625,4.0,10.079368399158986,3.846558412128926
11,8,2012,40,31,15,0.0,94.2,22.5,46.3,16.6,22.4,21.6,1.0,15.0,0.0,0.0,94.2,22.5,46.3,16.549999999999997,22.4,21.6,0,4.545420181582317,0.010615711252653927,9.705668446840743,44.16135791216267,41989552.483519986,4.068169121361598,10.367284064995346,4.6475800154489,12.943293301817715,3.1135153092103742,0.044444444444444446,4.743416490252569,13.391177451948192,4.294671850379325,3.109060958860994,0.044642857142857144,4.732863826479693,13.341562097354453,4.399019009345542,3.835141961092188,0.021598272138228944,6.8044103344816,24.433414305998266,4.253996018504479,2.70805020110221,0.06666666666666667,3.872983346207417,9.55159829209756,3.72714146444336
26,9,2012,31,54,11,0.0,82.0,6.0,16.3,2.5,6.2,1.7,0.0,11.0,0.0,0.0,82.0,6.0,16.3,2.5,6.2,1.7,1,4.406719247264253,0.012195121951219513,9.055385138137417,39.34095307914226,23527879.116102368,1.5811388300841898,2.145935547331393,1.3038404810405297,1.556111699076326,1.791759469228055,0.16666666666666666,2.449489742783178,4.451018253542414,2.14790589226429,1.824549292051046,0.16129032258064516,2.4899799195977463,4.574318580018207,2.2270092413284788,2.791165107812717,0.06134969325153374,4.03732584763727,10.236614228376997,3.008835596140492,2.3978952727983707,0.09090909090909091,3.3166247903554,7.37610750163904,3.1767913394953187
18,7,2012,31,68,14,0.0,85.4,12.1,43.1,4.6,14.2,6.0,0.0,14.0,0.0,0.0,85.4,12.1,43.1,4.6,14.2,6.0,0,4.447346100794524,0.011709601873536299,9.241212041718338,40.69567211941302,27878326.69748237,2.1447610589527217,3.5669596213216974,2.449489742783178,4.451018253542414,2.4932054526026954,0.08264462809917356,3.478505426185217,7.9858498794746735,3.2176225205314246,2.653241964607215,0.07042253521126761,3.7682887362833544,9.125155774546412,3.5598671960356327,3.763522997109702,0.02320185614849188,6.565059024867941,23.017830719616356,4.166350510115271,2.6390573296152584,0.07142857142857142,3.7416573867739413,9.017926605927322,3.601382036258769
22,7,2012,32,48,18,0.0,91.5,44.2,90.1,13.2,44.0,25.4,1.0,18.0,0.0,0.0,91.5,43.474999999999994,90.1,13.2,44.0,25.4,0,4.516338972281476,0.01092896174863388,9.565563234854496,43.104000431324906,37187533.44022721,3.63318042491699,8.58640974678674,5.039841267341661,14.814764897616287,3.7887247890836524,0.02262443438914027,6.648308055437865,23.506351414013576,5.626421198482291,3.784189633918261,0.022727272727272728,6.6332495807108,23.41768161506468,5.800614789873839,4.500920164614292,0.011098779134295229,9.492101980067428,42.55369983338612,5.084925950893322,2.8903717578961645,0.05555555555555555,4.242640687119285,11.118864069488387,4.069006561267684
